  -9.4823466e+00   8.7417880e-01   1.2389039e-02   3.7398604e-01
  -9.4754224e+00   8.7408416e-01   1.4931718e-02   3.6049922e-01
  -9.4684981e+00   8.7397224e-01   1.7381510e-02   3.4715627e-01
  -9.4615739e+00   8.7384366e-01   1.9739577e-02   3.3396273e-01
  -9.4546497e+00   8.7369908e-01   2.2006862e-02   3.2092419e-01
  -9.4449518e+00   8.7347086e-01   2.5031505e-02   3.0293290e-01
  -9.4352540e+00   8.7321415e-01   2.7883236e-02   2.8526509e-01
  -9.4255561e+00   8.7293059e-01   3.0565409e-02   2.6792926e-01
  -9.4158583e+00   8.7262183e-01   3.3081152e-02   2.5093354e-01
  -9.4032360e+00   8.7218488e-01   3.6111420e-02   2.2933325e-01
  -9.3906138e+00   8.7171137e-01   3.8872804e-02   2.0832973e-01
  -9.3779915e+00   8.7120465e-01   4.1373053e-02   1.8792961e-01
  -9.3653693e+00   8.7066797e-01   4.3619689e-02   1.6813810e-01
  -9.3492171e+00   8.6994258e-01   4.6136674e-02   1.4370383e-01
  -9.3330649e+00   8.6917968e-01   4.8267066e-02   1.2026851e-01
  -9.3169128e+00   8.6838534e-01   5.0027113e-02   9.7825966e-02
  -9.3007606e+00   8.6756546e-01   5.1432672e-02   7.6367641e-02
  -9.2799284e+00   8.6647939e-01   5.2747369e-02   5.0125972e-02
  -9.2590961e+00   8.6537151e-01   5.3531929e-02   2.5467004e-02
  -9.2382639e+00   8.6425246e-01   5.3819033e-02   2.3517269e-03
  -9.2174316e+00   8.6313234e-01   5.3640366e-02  -1.9260462e-02
  -9.1900738e+00   8.6167545e-01   5.2749908e-02  -4.5431427e-02
  -9.1627159e+00   8.6025239e-01   5.1176656e-02  -6.9187692e-02
  -9.1353580e+00   8.5888091e-01   4.8985188e-02  -9.0630908e-02
  -9.1080002e+00   8.5757712e-01   4.6237645e-02  -1.0985788e-01
  -9.0809817e+00   8.5637008e-01   4.3036694e-02  -1.2676147e-01
  -9.0539633e+00   8.5525544e-01   3.9405994e-02  -1.4167798e-01
  -9.0269449e+00   8.5424409e-01   3.5398028e-02  -1.5468368e-01
  -8.9999264e+00   8.5334557e-01   3.1063707e-02  -1.6584683e-01
  -8.9723678e+00   8.5255373e-01   2.6357563e-02  -1.7539753e-01
  -8.9448092e+00   8.5189498e-01   2.1413060e-02  -1.8314860e-01
  -8.9172506e+00   8.5137524e-01   1.6279009e-02  -1.8914473e-01
  -8.8896919e+00   8.5099904e-01   1.1003485e-02  -1.9342118e-01
  -8.8598147e+00   8.5075706e-01   5.1791499e-03  -1.9614447e-01
  -8.8299374e+00   8.5069002e-01  -6.9714585e-04  -1.9689517e-01
  -8.8000601e+00   8.5079865e-01  -6.5667076e-03  -1.9567791e-01
  -8.7701828e+00   8.5108182e-01  -1.2370394e-02  -1.9248472e-01
  -8.7361005e+00   8.5161405e-01  -1.8834475e-02  -1.8640241e-01
  -8.7020182e+00   8.5236259e-01  -2.5046369e-02  -1.7766426e-01
  -8.6679359e+00   8.5331743e-01  -3.0914153e-02  -1.6619064e-01
  -8.6338536e+00   8.5446506e-01  -3.6342750e-02  -1.5188301e-01
  -8.6073998e+00   8.5547808e-01  -4.0190957e-02  -1.3874877e-01
  -8.5809461e+00   8.5658812e-01  -4.3667488e-02  -1.2376788e-01
  -8.5544923e+00   8.5778471e-01  -4.6722413e-02  -1.0686661e-01
  -8.5280386e+00   8.5905598e-01  -4.9303912e-02  -8.7966370e-02
  -8.5070807e+00   8.6010741e-01  -5.0977518e-02  -7.1518434e-02
  -8.4861229e+00   8.6119020e-01  -5.2292327e-02  -5.3718463e-02
  -8.4651650e+00   8.6229657e-01  -5.3219457e-02  -3.4520829e-02
  -8.4442072e+00   8.6341805e-01  -5.3729179e-02  -1.3880173e-02
  -8.4267265e+00   8.6435846e-01  -5.3812984e-02   4.4721268e-03
  -8.4092458e+00   8.6529748e-01  -5.3566737e-02   2.3885759e-02
  -8.3917652e+00   8.6622919e-01  -5.2971608e-02   4.4385606e-02
  -8.3742845e+00   8.6714731e-01  -5.2008454e-02   6.5994382e-02
  -8.3595417e+00   8.6790620e-01  -5.0895741e-02   8.5095781e-02
  -8.3447988e+00   8.6864659e-01  -4.9495423e-02   1.0501140e-01
  -8.3300560e+00   8.6936414e-01  -4.7795382e-02   1.2575018e-01
  -8.3153131e+00   8.7005434e-01  -4.5783476e-02   1.4731835e-01
  -8.3029648e+00   8.7060799e-01  -4.3849479e-02   1.6602419e-01
  -8.2906164e+00   8.7113631e-01  -4.1680880e-02   1.8531468e-01
  -8.2782681e+00   8.7163637e-01  -3.9270430e-02   2.0518829e-01
  -8.2659197e+00   8.7210514e-01  -3.6610986e-02   2.2564107e-01
  -8.2558225e+00   8.7246301e-01  -3.4246407e-02   2.4279114e-01
  -8.2457254e+00   8.7279613e-01  -3.1706744e-02   2.6031943e-01
  -8.2356282e+00   8.7310271e-01  -2.8988181e-02   2.7821975e-01
  -8.2255310e+00   8.7338092e-01  -2.6087024e-02   2.9648431e-01
  -8.2176624e+00   8.7357686e-01  -2.3697280e-02   3.1096415e-01
  -8.2097937e+00   8.7375355e-01  -2.1192767e-02   3.2565422e-01
  -8.2019251e+00   8.7391007e-01  -1.8571842e-02   3.4054850e-01
  -8.1940564e+00   8.7404551e-01  -1.5832934e-02   3.5564010e-01
  -8.1885862e+00   8.7412674e-01  -1.3858532e-02   3.6624389e-01
  -8.1831159e+00   8.7419702e-01  -1.1825882e-02   3.7693620e-01
  -8.1776457e+00   8.7425602e-01  -9.7345057e-03   3.8771348e-01
  -8.1721754e+00   8.7430341e-01  -7.5839520e-03   3.9857132e-01
  -8.1685299e+00   8.7432840e-01  -6.1176814e-03   4.0584902e-01
  -8.1648843e+00   8.7434799e-01  -4.6248162e-03   4.1315603e-01
  -8.1612388e+00   8.7436208e-01  -3.1052825e-03   4.2048354e-01
  -8.1575932e+00   8.7437059e-01  -1.5590679e-03   4.2779333e-01
  -8.1532981e+00   8.7437331e-01   2.9367695e-04   4.3320447e-01
  -8.1490031e+00   8.7436808e-01   2.1407893e-03   4.2507307e-01
  -8.1447080e+00   8.7435499e-01   3.9495313e-03   4.1644010e-01
  -8.1404130e+00   8.7433421e-01   5.7161719e-03   4.0781725e-01
  -8.1361179e+00   8.7430593e-01   7.4492696e-03   3.9923837e-01
  -8.1318229e+00   8.7427028e-01   9.1456171e-03   3.9070403e-01
  -8.1275278e+00   8.7422742e-01   1.0805495e-02   3.8221789e-01
  -8.1232328e+00   8.7417751e-01   1.2429053e-02   3.7378272e-01
  -8.1162956e+00   8.7408241e-01   1.4974966e-02   3.6027201e-01
  -8.1093585e+00   8.7396996e-01   1.7427656e-02   3.4690613e-01
  -8.1024214e+00   8.7384082e-01   1.9788296e-02   3.3369053e-01
  -8.0954843e+00   8.7369562e-01   2.2057835e-02   3.2063072e-01
  -8.0857742e+00   8.7346661e-01   2.5083371e-02   3.0262153e-01
  -8.0760641e+00   8.7320907e-01   2.7935609e-02   2.8493693e-01
  -8.0663539e+00   8.7292465e-01   3.0617916e-02   2.6758539e-01
  -8.0566438e+00   8.7261499e-01   3.3133434e-02   2.5057501e-01
  -8.0440044e+00   8.7217678e-01   3.6163174e-02   2.2895514e-01
  -8.0313649e+00   8.7170198e-01   3.8923428e-02   2.0793387e-01
  -8.0187254e+00   8.7119394e-01   4.1421978e-02   1.8751781e-01
  -8.0060860e+00   8.7065593e-01   4.3666380e-02   1.6771211e-01
  -7.9899260e+00   8.6992947e-01   4.6177749e-02   1.4328310e-01
  -7.9737659e+00   8.6916558e-01   4.8302431e-02   1.1985399e-01
  -7.9576059e+00   8.6837033e-01   5.0056693e-02   9.7418503e-02
  -7.9414458e+00   8.6754962e-01   5.1456414e-02   7.5968014e-02
  -7.9205313e+00   8.6645880e-01   5.2767123e-02   4.9649425e-02
  -7.8996167e+00   8.6534619e-01   5.3544115e-02   2.4925408e-02
  -7.8787021e+00   8.6422258e-01   5.3820444e-02   1.7563958e-03
  -7.8577876e+00   8.6309814e-01   5.3628152e-02  -1.9898764e-02
  -7.8304362e+00   8.6164216e-01   5.2721324e-02  -4.6006453e-02
  -7.8030849e+00   8.6022043e-01   5.1133547e-02  -6.9702922e-02
  -7.7757336e+00   8.5885063e-01   4.8929292e-02  -9.1089703e-02
  -7.7483823e+00   8.5754884e-01   4.6170592e-02  -1.1026345e-01
  -7.7213628e+00   8.5634371e-01   4.2959177e-02  -1.2712184e-01
  -7.6943434e+00   8.5523125e-01   3.9319195e-02  -1.4199479e-01
  -7.6673239e+00   8.5422232e-01   3.5303089e-02  -1.5495843e-01
  -7.6403044e+00   8.5332642e-01   3.0961734e-02  -1.6608083e-01
  -7.6127401e+00   8.5253733e-01   2.6248700e-02  -1.7559261e-01
  -7.5851758e+00   8.5188153e-01   2.1298325e-02  -1.8330511e-01
  -7.5576114e+00   8.5136491e-01   1.6159424e-02  -1.8926285e-01
  -7.5300471e+00   8.5099199e-01   1.0880078e-02  -1.9350089e-01
  -7.5001470e+00   8.5075360e-01   5.0495304e-03  -1.9618320e-01
  -7.4702470e+00   8.5069046e-01  -8.3175135e-04  -1.9689016e-01
  -7.4403469e+00   8.5080326e-01  -6.7049417e-03  -1.9562613e-01
  -7.4104469e+00   8.5109082e-01  -1.2510758e-02  -1.9238277e-01
  -7.3763800e+00   8.5162747e-01  -1.8967552e-02  -1.8624766e-01
  -7.3423130e+00   8.5238006e-01  -2.5170491e-02  -1.7745770e-01
  -7.3082461e+00   8.5333853e-01  -3.1027720e-02  -1.6593289e-01
  -7.2741791e+00   8.5448930e-01  -3.6444222e-02  -1.5157439e-01
  -7.2477675e+00   8.5550320e-01  -4.0277837e-02  -1.3841678e-01
  -7.2213558e+00   8.5661357e-01  -4.3739804e-02  -1.2341674e-01
  -7.1949442e+00   8.5780998e-01  -4.6780389e-02  -1.0650074e-01
  -7.1685325e+00   8.5908057e-01  -4.9347974e-02  -8.7590443e-02
  -7.1475968e+00   8.6013171e-01  -5.1011795e-02  -7.1128882e-02
  -7.1266611e+00   8.6121398e-01  -5.2316933e-02  -5.3317117e-02
  -7.1057254e+00   8.6231959e-01  -5.3234574e-02  -3.4109642e-02
  -7.0847897e+00   8.6344010e-01  -5.3735064e-02  -1.3461237e-02
  -7.0673253e+00   8.6437968e-01  -5.3811411e-02   4.8982052e-03
  -7.0498609e+00   8.6531773e-01  -5.3557899e-02   2.4317588e-02
  -7.0323965e+00   8.6624836e-01  -5.2955742e-02   4.4821694e-02
  -7.0149321e+00   8.6716529e-01  -5.1985842e-02   6.6433136e-02
  -7.0002029e+00   8.6792311e-01  -5.0867687e-02   8.5535557e-02
  -6.9854737e+00   8.6866235e-01  -4.9462188e-02   1.0545093e-01
  -6.9707445e+00   8.6937871e-01  -4.7757256e-02   1.2618812e-01
  -6.9560153e+00   8.7006768e-01  -4.5740782e-02   1.4775329e-01
  -6.9436793e+00   8.7062022e-01  -4.3803398e-02   1.6645393e-01
  -6.9313434e+00   8.7114743e-01  -4.1631719e-02   1.8573805e-01
  -6.9190075e+00   8.7164636e-01  -3.9218520e-02   2.0560408e-01
  -6.9066716e+00   8.7211400e-01  -3.6556678e-02   2.2604806e-01
  -6.8965865e+00   8.7247089e-01  -3.4190874e-02   2.4318676e-01
  -6.8865013e+00   8.7280305e-01  -3.1650314e-02   2.6070269e-01
  -6.8764162e+00   8.7310869e-01  -2.8931198e-02   2.7858967e-01
  -6.8663311e+00   8.7338599e-01  -2.6029845e-02   2.9683992e-01
  -6.8584750e+00   8.7358117e-01  -2.3641193e-02   3.1130207e-01
  -6.8506189e+00   8.7375714e-01  -2.1138098e-02   3.2597374e-01
  -6.8427629e+00   8.7391299e-01  -1.8518923e-02   3.4084896e-01
  -6.8349068e+00   8.7404781e-01  -1.5782107e-02   3.5592094e-01
  -6.8294457e+00   8.7412863e-01  -1.3809501e-02   3.6651009e-01
  -6.8239845e+00   8.7419853e-01  -1.1778823e-02   3.7718765e-01
  -6.8185234e+00   8.7425718e-01  -9.6895980e-03   3.8795024e-01
  -6.8130622e+00   8.7430426e-01  -7.5413734e-03   3.9879382e-01
  -6.8094402e+00   8.7432894e-01  -6.0838257e-03   4.0602779e-01
  -6.8058181e+00   8.7434830e-01  -4.6000151e-03   4.1329208e-01
  -6.8021961e+00   8.7436223e-01  -3.0898575e-03   4.2058011e-01
  -6.7985740e+00   8.7437065e-01  -1.5533089e-03   4.2786426e-01
  -6.7942970e+00   8.7437334e-01   2.9206976e-04   4.3337129e-01
  -6.7900199e+00   8.7436816e-01   2.1318786e-03   4.2514780e-01
  -6.7857429e+00   8.7435518e-01   3.9334232e-03   4.1653606e-01
  -6.7814658e+00   8.7433457e-01   5.6930895e-03   4.0794329e-01
  -6.7771888e+00   8.7430652e-01   7.4195282e-03   3.9939670e-01
  -6.7729117e+00   8.7427116e-01   9.1095105e-03   3.9089534e-01
  -6.7686347e+00   8.7422865e-01   1.0763317e-02   3.8244229e-01
  -6.7643576e+00   8.7417914e-01   1.2381098e-02   3.7404008e-01
  -6.7574377e+00   8.7408462e-01   1.4922576e-02   3.6055898e-01
  -6.7505179e+00   8.7397283e-01   1.7371265e-02   3.4722219e-01
  -6.7435980e+00   8.7384442e-01   1.9728332e-02   3.3403499e-01
  -6.7366781e+00   8.7370000e-01   2.1994718e-02   3.2100283e-01
  -6.7269837e+00   8.7347198e-01   2.5019047e-02   3.0301566e-01
  -6.7172894e+00   8.7321549e-01   2.7870567e-02   2.8535193e-01
  -6.7075951e+00   8.7293216e-01   3.0552630e-02   2.6802006e-01
  -6.6979007e+00   8.7262364e-01   3.3068361e-02   2.5102812e-01
  -6.6852831e+00   8.7218700e-01   3.6098737e-02   2.2943259e-01
  -6.6726655e+00   8.7171383e-01   3.8860387e-02   2.0843344e-01
  -6.6600479e+00   8.7120745e-01   4.1361051e-02   1.8803731e-01
  -6.6474303e+00   8.7067112e-01   4.3608242e-02   1.6824939e-01
  -6.6312803e+00   8.6994600e-01   4.6126681e-02   1.4381344e-01
  -6.6151302e+00   8.6918334e-01   4.8258549e-02   1.2037626e-01
  -6.5989802e+00   8.6838923e-01   5.0020089e-02   9.7931674e-02
  -6.5828301e+00   8.6756956e-01   5.1427153e-02   7.6471145e-02
  -6.5620195e+00   8.6648473e-01   5.2742853e-02   5.0249524e-02
  -6.5412089e+00   8.6537807e-01   5.3529350e-02   2.5607536e-02
  -6.5203983e+00   8.6426021e-01   5.3819232e-02   2.5063065e-03
  -6.4995877e+00   8.6314121e-01   5.3644089e-02  -1.9094630e-02
  -6.4722282e+00   8.6168407e-01   5.2757881e-02  -4.5282337e-02
  -6.4448686e+00   8.6026066e-01   5.1188391e-02  -6.9054394e-02
  -6.4175090e+00   8.5888872e-01   4.9000227e-02  -9.0512492e-02
  -6.3901494e+00   8.5758440e-01   4.6255557e-02  -1.0975348e-01
  -6.3631312e+00   8.5637685e-01   4.3057296e-02  -1.2666896e-01
  -6.3361130e+00   8.5526163e-01   3.9428975e-02  -1.4159691e-01
  -6.3090949e+00   8.5424964e-01   3.5423087e-02  -1.5461364e-01
  -6.2820767e+00   8.5335042e-01   3.1090555e-02  -1.6578747e-01
  -6.2545195e+00   8.5255786e-01   2.6386159e-02  -1.7534837e-01
  -6.2269624e+00   8.5189834e-01   2.1443137e-02  -1.8310952e-01
  -6.1994053e+00   8.5137778e-01   1.6310301e-02  -1.8911568e-01
  -6.1718481e+00   8.5100073e-01   1.1035723e-02  -1.9340215e-01
  -6.1419767e+00   8.5075780e-01   5.2129483e-03  -1.9613612e-01
  -6.1121053e+00   8.5068975e-01  -6.6210539e-04  -1.9689819e-01
  -6.0822339e+00   8.5079730e-01  -6.5307778e-03  -1.9569310e-01
  -6.0523625e+00   8.5107933e-01  -1.2333964e-02  -1.9251294e-01
  -6.0182763e+00   8.5161041e-01  -1.8799998e-02  -1.8644435e-01
  -5.9841900e+00   8.5235791e-01  -2.5014279e-02  -1.7771965e-01
  -5.9501037e+00   8.5331181e-01  -3.0884866e-02  -1.6625930e-01
  -5.9160174e+00   8.5445863e-01  -3.6316664e-02  -1.5196485e-01
  -5.8895527e+00   8.5547143e-01  -4.0168716e-02  -1.3883664e-01
  -5.8630879e+00   8.5658139e-01  -4.3649081e-02  -1.2386065e-01
  -5.8366232e+00   8.5777804e-01  -4.6707781e-02  -1.0696310e-01
  -5.8101585e+00   8.5904950e-01  -4.9292941e-02  -8.8065361e-02
  -5.7891949e+00   8.6010101e-01  -5.0969117e-02  -7.1620879e-02
  -5.7682313e+00   8.6118395e-01  -5.2286466e-02  -5.3823872e-02
  -5.7472677e+00   8.6229053e-01  -5.3216086e-02  -3.4628674e-02
  -5.7263041e+00   8.6341227e-01  -5.3728228e-02  -1.3989887e-02
  -5.7088193e+00   8.6435291e-01  -5.3813988e-02   4.3606705e-03
  -5.6913344e+00   8.6529219e-01  -5.3569643e-02   2.3772942e-02
  -5.6738496e+00   8.6622419e-01  -5.2976353e-02   4.4271838e-02
  -5.6563647e+00   8.6714262e-01  -5.2014963e-02   6.5880106e-02
  -5.6416184e+00   8.6790180e-01  -5.0903673e-02   8.4981381e-02
  -5.6268721e+00   8.6864249e-01  -4.9504711e-02   1.0489724e-01
  -5.6121257e+00   8.6936035e-01  -4.7805948e-02   1.2563663e-01
  -5.5973794e+00   8.7005088e-01  -4.5795235e-02   1.4720582e-01
  -5.5850279e+00   8.7060482e-01  -4.3862127e-02   1.6591319e-01
  -5.5726764e+00   8.7113344e-01  -4.1694337e-02   1.8520555e-01
  -5.5603250e+00   8.7163380e-01  -3.9284609e-02   2.0508140e-01
  -5.5479735e+00   8.7210287e-01  -3.6625794e-02   2.2553682e-01
  -5.5378733e+00   8.7246100e-01  -3.4261558e-02   2.4269005e-01
  -5.5277732e+00   8.7279437e-01  -3.1722152e-02   2.6022183e-01
  -5.5176730e+00   8.7310119e-01  -2.9003757e-02   2.7812602e-01
  -5.5075729e+00   8.7337964e-01  -2.6102674e-02   2.9639484e-01
  -5.4997009e+00   8.7357579e-01  -2.3712602e-02   3.1088023e-01
  -5.4918290e+00   8.7375267e-01  -2.1207668e-02   3.2557622e-01
  -5.4839570e+00   8.7390937e-01  -1.8586223e-02   3.4047690e-01
  -5.4760850e+00   8.7404498e-01  -1.5846693e-02   3.5557553e-01
  -5.4706147e+00   8.7412629e-01  -1.3872610e-02   3.6618036e-01
  -5.4651443e+00   8.7419665e-01  -1.1840270e-02   3.7687426e-01
  -5.4596740e+00   8.7425572e-01  -9.7491924e-03   3.8765400e-01
  -5.4542036e+00   8.7430320e-01  -7.5989187e-03   3.9851593e-01
  -5.4505188e+00   8.7432848e-01  -6.1168943e-03   4.0587667e-01
  -5.4468340e+00   8.7434825e-01  -4.6076832e-03   4.1327042e-01
  -5.4431491e+00   8.7436240e-01  -3.0711848e-03   4.2069262e-01
  -5.4394643e+00   8.7437085e-01  -1.5073172e-03   4.2812517e-01
  -5.4351462e+00   8.7437333e-01   3.5631969e-04   4.3330542e-01
  -5.4308281e+00   8.7436778e-01   2.2131858e-03   4.2479734e-01
  -5.4265101e+00   8.7435429e-01   4.0304258e-03   4.1608708e-01
  -5.4221920e+00   8.7433304e-01   5.8047755e-03   4.0740790e-01
  -5.4178739e+00   8.7430420e-01   7.5452821e-03   3.9877919e-01
  -5.4135559e+00   8.7426793e-01   9.2486332e-03   3.9019806e-01
  -5.4092378e+00   8.7422438e-01   1.0915120e-02   3.8166701e-01
  -5.4049197e+00   8.7417372e-01   1.2544903e-02   3.7318832e-01
  -5.3979448e+00   8.7407725e-01   1.5100306e-02   3.5960842e-01
  -5.3909699e+00   8.7396329e-01   1.7561505e-02   3.4617591e-01
  -5.3839950e+00   8.7383249e-01   1.9929694e-02   3.3289602e-01
  -5.3770200e+00   8.7368549e-01   2.2205846e-02   3.1977419e-01
  -5.3672740e+00   8.7345418e-01   2.5233974e-02   3.0171314e-01
  -5.3575279e+00   8.7319420e-01   2.8087671e-02   2.8397982e-01
  -5.3477819e+00   8.7290724e-01   3.0770349e-02   2.6658264e-01
  -5.3380358e+00   8.7259496e-01   3.3285191e-02   2.4952967e-01
  -5.3253463e+00   8.7215309e-01   3.6313298e-02   2.2785332e-01
  -5.3126568e+00   8.7167453e-01   3.9070171e-02   2.0678088e-01
  -5.2999673e+00   8.7116264e-01   4.1563686e-02   1.8631885e-01
  -5.2872778e+00   8.7062075e-01   4.3801495e-02   1.6647228e-01
  -5.2710943e+00   8.6989118e-01   4.6296563e-02   1.4205809e-01
  -5.2549108e+00   8.6912439e-01   4.8404644e-02   1.1864659e-01
  -5.2387273e+00   8.6832647e-01   5.0142072e-02   9.6231255e-02
  -5.2225438e+00   8.6750332e-01   5.1524789e-02   7.4803204e-02
  -5.2013909e+00   8.6639873e-01   5.2823397e-02   4.8263740e-02
  -5.1802380e+00   8.6527248e-01   5.3577899e-02   2.3353394e-02
  -5.1590850e+00   8.6413566e-01   5.3822443e-02   3.0964284e-05
  -5.1379321e+00   8.6299877e-01   5.3590117e-02  -2.1746323e-02
  -5.1105993e+00   8.6154548e-01   5.2635934e-02  -4.7670864e-02
  -5.0832666e+00   8.6012763e-01   5.1006136e-02  -7.1194222e-02
  -5.0559338e+00   8.5876276e-01   4.8764871e-02  -9.2417577e-02
  -5.0286011e+00   8.5746681e-01   4.5973877e-02  -1.1143714e-01
  -5.0015785e+00   8.5626727e-01   4.2732163e-02  -1.2816424e-01
  -4.9745560e+00   8.5516118e-01   3.9065315e-02  -1.4291068e-01
  -4.9475334e+00   8.5415933e-01   3.5025660e-02  -1.5575211e-01
  -4.9205109e+00   8.5327111e-01   3.0663969e-02  -1.6675610e-01
  -4.8929296e+00   8.5249002e-01   2.5930981e-02  -1.7615467e-01
  -4.8653484e+00   8.5184282e-01   2.0963614e-02  -1.8375499e-01
  -4.8377671e+00   8.5133532e-01   1.5810692e-02  -1.8960100e-01
  -4.8101858e+00   8.5097195e-01   1.0520320e-02  -1.9372717e-01
  -4.7802181e+00   8.5074408e-01   4.6715724e-03  -1.9628985e-01
  -4.7502504e+00   8.5069236e-01  -1.2243196e-03  -1.9686897e-01
  -4.7202827e+00   8.5081735e-01  -7.1081364e-03  -1.9546797e-01
  -4.6903150e+00   8.5111774e-01  -1.2920173e-02  -1.9207755e-01
  -4.6562931e+00   8.5166726e-01  -1.9355428e-02  -1.8578843e-01
  -4.6222712e+00   8.5243162e-01  -2.5531977e-02  -1.7684734e-01
  -4.5882492e+00   8.5340060e-01  -3.1358156e-02  -1.6517322e-01
  -4.5542273e+00   8.5456051e-01  -3.6739128e-02  -1.5066632e-01
  -4.5279378e+00   8.5557691e-01  -4.0530224e-02  -1.3744066e-01
  -4.5016482e+00   8.5668822e-01  -4.3949761e-02  -1.2238479e-01
  -4.4753587e+00   8.5788407e-01  -4.6948563e-02  -1.0542575e-01
  -4.4490691e+00   8.5915267e-01  -4.9475597e-02  -8.6485919e-02
  -4.4281981e+00   8.6020293e-01  -5.1110806e-02  -6.9984665e-02
  -4.4073270e+00   8.6128363e-01  -5.2387665e-02  -5.2138551e-02
  -4.3864559e+00   8.6238701e-01  -5.3277564e-02  -3.2902436e-02
  -4.3655849e+00   8.6350468e-01  -5.3751067e-02  -1.2231511e-02
  -4.3481680e+00   8.6444178e-01  -5.3805602e-02   6.1486411e-03
  -4.3307511e+00   8.6537700e-01  -5.3530851e-02   2.5584646e-02
  -4.3133343e+00   8.6630444e-01  -5.2908151e-02   4.6101003e-02
  -4.2959174e+00   8.6721787e-01  -5.1918537e-02   6.7720020e-02
  -4.2812281e+00   8.6797253e-01  -5.0784484e-02   8.6825189e-02
  -4.2665388e+00   8.6870844e-01  -4.9363853e-02   1.0673957e-01
  -4.2518495e+00   8.6942131e-01  -4.7644644e-02   1.2747184e-01
  -4.2371603e+00   8.7010666e-01  -4.5614839e-02   1.4902795e-01
  -4.2248608e+00   8.7065595e-01  -4.3667587e-02   1.6771308e-01
  -4.2125612e+00   8.7117988e-01  -4.1486945e-02   1.8697825e-01
  -4.2002617e+00   8.7167551e-01  -3.9065748e-02   2.0682178e-01
  -4.1879622e+00   8.7213984e-01  -3.6396942e-02   2.2723962e-01
  -4.1779124e+00   8.7249386e-01  -3.4027605e-02   2.4434472e-01
  -4.1678625e+00   8.7282320e-01  -3.1484476e-02   2.6182412e-01
