   4.6234225e+00  -1.3424761e-01
   8.6163033e-01   0.0000000e+00
   1.1659250e-02  -2.4891730e-01
   8.4356302e-04  -3.8969475e-01
   1.6122646e-04  -3.4323394e-01
   4.8215373e-05   9.8589762e-01
   1.8411269e-05  -2.2271948e-01
   8.1358709e-06  -6.2022600e-01
   3.9339271e-06   1.2220615e+00
   1.9875103e-06  -1.1715953e+00
   1.0513482e-06   2.7993883e-01
   0.0000000e+00  -1.7417497e-02
   0.0000000e+00  -6.7250932e-01
   0.0000000e+00   2.1251394e+00
   0.0000000e+00  -1.4823219e+00
   0.0000000e+00  -3.5566639e-01
   0.0000000e+00   6.3602418e-01
   0.0000000e+00  -1.6973864e-01
   0.0000000e+00   3.6089966e-02
   0.0000000e+00   1.7714026e-01
   0.0000000e+00  -7.3223454e-01
